feature,class
"[-3.1822546e+02  4.7689034e+01  2.5673010e+00  8.2604895e+00
  5.3064532e+00 -1.4922907e+00 -4.0624208e+00  2.5917609e+00
 -3.5014448e+00  1.1306407e+00  3.8362154e-01  3.9001799e+00
 -2.4395924e+00 -4.6214099e+00 -9.2161760e+00 -3.1635683e+00
 -4.1475863e+00  8.1159191e+00  1.2237837e+01  1.4179038e+01
  4.7694139e+00  3.2958243e+00 -2.4637883e+00  2.9488328e+00
  3.3863833e+00  6.9451046e+00  2.3458705e+00  1.7199993e+00
 -2.2154111e-01  5.2692337e+00  2.8484130e+00  9.9849612e-01
 -5.4792700e+00 -1.9727737e+00 -8.9179009e-01  2.3332229e+00
 -2.6027696e+00  3.0040529e+00  2.8885489e+00  2.9771929e+00]",Toilet_flush
"[-4.5634244e+02  9.4732124e+01  5.0874205e+00  9.3765554e+00
  3.2587309e+00  2.1942345e+01  5.3992395e+00  8.8163576e+00
 -3.3890414e+00  3.4905493e-01  1.7549055e+00  6.9258881e+00
 -3.8004274e+00 -1.7472725e+00 -6.4228544e+00 -4.9707003e+00
  1.7402709e+00  6.3953943e+00  4.7193809e+00  7.9567833e+00
  4.0444865e+00  5.2852261e-01 -3.9208379e+00  6.2455380e-01
 -3.4836235e+00 -6.6007756e-02 -6.6776581e+00  1.4134690e+00
  3.3569130e-01  1.5451871e+00 -3.4318714e+00 -6.5026369e+00
 -1.1621638e+01 -7.2054315e+00 -9.1093712e+00 -7.6067228e+00
 -7.2846489e+00 -4.8753204e+00 -9.0396233e+00 -2.4738855e+00]",Toilet_flush
"[-3.5696335e+01  4.9614731e+01 -6.1750093e+00  1.3613878e+01
 -1.4192282e+01  2.0194468e+00 -1.8372618e+01 -1.5144022e+01
 -1.6121025e+01 -6.7132077e+00 -7.2634892e+00 -3.2512507e+00
 -7.1157184e+00 -6.0712647e-01 -4.6975126e+00 -6.8649971e-01
 -4.1164050e+00  3.3009734e-02 -1.7350441e+00  4.1686444e+00
 -1.3048111e+00  4.6130009e+00 -1.1947278e-02  2.2574794e+00
 -2.7054791e+00  6.3201264e-02 -4.0908732e+00 -2.0196183e+00
 -2.6632984e+00 -2.1754053e-01 -3.7760849e+00 -2.7782777e-01
 -3.9615176e+00 -1.6248256e+00 -5.8172297e+00 -1.9422525e+00
 -4.3078976e+00 -8.4076685e-01 -3.8395743e+00  3.2478637e-01]",Toilet_flush
"[-3.0015280e+02  4.3854374e+01  5.6574879e+00  9.3799438e+00
  5.3728266e+00  1.8917211e+00  4.7274904e+00 -1.3043816e+00
 -1.0305718e+00 -1.8700311e+00 -6.5820451e+00 -2.0955744e+00
 -5.5191483e+00 -2.2970974e+00 -1.3148758e+00  6.0945005e+00
  5.7016592e+00  6.6115785e+00  4.1803360e+00  6.1114941e+00
  4.6472683e+00  6.6035490e+00  2.2017438e+00  5.2565889e+00
  1.8244277e+00  2.8777356e+00  1.4874160e-01  3.0869794e+00
  3.6389554e-01  1.6886655e+00 -1.6434708e+00  5.7731462e-01
 -1.8637514e+00  1.0563042e+00 -1.8980379e-01  1.9297607e+00
 -1.2044173e+00  7.9809956e-02 -1.9243989e+00  2.5896007e-01]",Toilet_flush
"[-3.1515891e+02  4.3936836e+01  2.6420553e+01  5.9612031e+00
  5.7805610e+00  7.8230071e+00  2.5116622e+00  1.0753983e+01
 -7.6397271e+00  1.4966253e+01  1.9413273e+00  1.3099797e+01
  2.6706674e+00  7.0935049e+00 -2.6186639e-01  1.6756254e+00
  6.5631561e+00  6.7309852e+00  3.7752134e-01  4.4104371e+00
  2.3613396e+00  6.0530100e+00 -1.0702349e+00  9.1884928e+00
  1.0156381e+00  9.8356228e+00  4.7675157e+00  5.6551781e+00
 -7.0755512e-01  4.4456949e+00  1.7329724e+00  4.0243101e+00
  2.2099833e+00  5.8151064e+00 -2.5207458e+00 -1.4809058e+00
  7.8991152e-02  7.7376966e+00  3.4605916e+00  2.2266221e+00]",Toilet_flush
"[-3.8985614e+02  4.2954346e+01 -7.2946920e+00 -6.8155837e+00
  2.4575286e-01  6.4670129e+00  4.8021731e+00  3.7738419e+00
  4.4991155e+00  3.8976173e+00  3.1363189e-02  1.9259143e-01
 -2.8434746e+00  1.1846858e+01  4.3709583e+00  2.3377571e+00
 -4.6423709e-01  5.1453590e+00 -6.7906499e-01  2.5828838e+00
  1.1892153e+00  3.4443862e+00 -2.9278915e+00  5.5019250e+00
  7.4901919e+00  7.6269956e+00  3.6106927e+00  6.5431805e+00
  3.3537300e+00  3.3780541e+00  1.5285693e-01  3.7361588e+00
 -1.0429510e+00  2.9320431e-01 -1.5370253e+00  1.1764040e+00
 -9.7360879e-01  5.8142889e-01 -9.9601582e-02  4.0106559e-01]",Toilet_flush
"[-3.0419489e+02  4.1445866e+01  4.1317704e-01  5.7949996e+00
  6.9074063e+00  1.4173418e+01 -5.4510250e+00  6.2419834e+00
 -8.9534283e-01  1.1770321e+00 -7.7318537e-01  2.2057512e+00
  8.0196589e-01  3.2503920e+00 -3.2443168e+00  3.3567619e+00
  3.3098798e+00  7.2157764e+00  2.8140216e+00  5.0355582e+00
 -1.6135424e+00 -4.4326329e+00 -5.5185337e+00  5.0659619e-02
 -4.6782908e-01  3.6817284e+00  3.3459630e+00  2.8340266e+00
 -1.6281695e+00  2.2537510e+00 -5.7516402e-01  1.6939319e+00
  1.2465884e-01  1.0173688e+00 -2.5325997e+00  1.2371635e-01
 -1.6600866e+00  3.9122558e+00 -5.6546712e-01 -2.5778801e+00]",Toilet_flush
"[-130.80246      46.15107      -8.558369      8.722006      3.5810952
    7.6367197    -4.956256     -5.6360383    -2.2230875     3.185714
   -5.694214      3.9912736    -5.7724605    -4.4395175    -5.2670693
   -0.97426337   -2.9369678     5.677983      3.902423      6.7017126
   -0.85202616    3.990881     -0.41925126    1.784341     -1.4095658
    3.206515      0.198618      1.3448634    -2.1404185     3.4890585
    2.0017958     6.8939276     1.6895574     1.9257513    -3.6804683
   -0.55686575   -1.0812722     1.2626481    -3.8221204    -1.14261   ]",Toilet_flush
"[-1.9430739e+02  4.1620544e+01  4.1789951e+00  1.6504382e+00
  2.2918491e+00 -1.5351818e+00 -1.2458642e+01  4.8694649e+00
 -6.9435701e+00  5.4797812e+00 -6.2037077e+00  1.4574615e+00
 -2.5914085e+00  1.7643523e+00 -5.9462409e+00  2.4348857e+00
  1.4691961e+00  3.0304618e+00  2.1662781e-01  5.7631450e+00
  1.3371826e+00  1.4696784e+00 -1.5535686e+00  4.0886760e+00
 -1.2726384e+00  4.1119409e+00 -4.4599095e-01 -4.2593148e-02
 -3.2306838e+00  5.4856890e-01 -3.4963474e-02  4.3337021e+00
  1.9643809e-01  3.2135839e+00 -1.0202553e+00  1.2736756e+00
 -3.5349076e+00  1.1909537e+00 -2.3761983e+00  6.7005384e-01]",Toilet_flush
"[-2.5406796e+02  5.7470253e+01  1.0059661e+01  1.8966106e+01
  2.1507194e+00  2.5232705e-01  7.4613628e+00  1.5329658e+00
 -2.6840016e-01  2.5564661e+00  2.6080301e+00  2.6426566e+00
 -2.1192319e+00  2.9496648e+00 -5.8007002e-01  3.3509049e+00
 -1.1700848e+00  1.8746015e-01 -3.0394602e+00 -5.9149218e-01
 -6.9449496e+00 -1.7377998e+00 -1.2871877e+00  4.3793116e+00
  5.2175775e+00  6.7100720e+00  4.5397429e+00  1.4533464e+00
  3.4596407e-01  3.3555799e+00  4.2260012e-01  3.8378007e+00
  7.9999834e-02  1.9651341e+00 -4.5004389e-01 -1.8208513e+00
 -4.4618816e+00 -1.2445878e+00 -4.7694755e-01  1.3089159e-01]",Toilet_flush
"[-3.2830969e+02  1.2349959e+02 -5.0679855e+01 -1.7309082e+01
 -2.2471945e+01 -1.5076740e+01 -1.6207945e+01 -6.9274344e-02
 -6.0121036e+00 -8.0634174e+00 -1.3499688e+01 -5.7346096e+00
 -1.1812655e+01 -1.3139387e+01 -1.2680808e+01 -4.5967789e+00
 -9.7884226e+00 -4.5765262e+00 -2.6769576e+00  1.5847508e+00
 -1.3131994e+00  3.7118101e+00  3.6222687e-01  5.0877604e+00
 -1.3098624e+00 -1.2765207e+00  7.4286020e-01  2.3092411e+00
 -2.3569756e+00 -1.7007166e-01 -5.5336156e+00 -1.7611594e+00
 -2.8759053e+00  1.9201957e+00 -1.5224558e+00  2.1906731e+00
  8.3205611e-01  2.0975003e+00 -1.2768073e+00  2.3718672e+00]",Toilet_flush
"[-1.5081000e+02  2.7494511e+01 -5.7492226e+01 -2.2789801e+01
 -6.1331077e+00 -4.6116133e+00 -1.2989478e+01 -2.1695180e+00
 -2.6621587e+00 -6.6198177e+00 -1.4756606e+01 -3.9758029e+00
 -8.9956560e+00 -1.3161050e+01 -1.8775938e+01 -3.1583536e+00
 -1.5549922e+00  2.5205581e+00  7.9989362e-01  3.5416133e+00
 -2.3979968e-01  4.6844406e+00  3.2315598e+00  5.3211870e+00
  1.4096384e+00  4.6136751e+00  1.9536749e+00  4.4450011e+00
  1.1118163e+00  4.7517695e+00  1.1533045e-01  2.5225122e+00
 -1.2746186e+00  4.8395249e-01 -9.5305461e-01  3.9676137e+00
  9.0920025e-01  1.2498348e+00 -1.1668299e+00  5.4055095e+00]",Toilet_flush
"[-1.1915401e+02  4.9608746e+01 -1.5344032e+01  4.8572044e+00
  8.2414179e+00  2.1288345e+00  8.4213314e+00  7.0472326e+00
 -5.1368552e-01  4.5256882e+00 -2.7052283e+00 -3.4148431e+00
 -1.2945586e+01 -5.7807798e+00 -5.4027538e+00 -2.4088295e+00
 -1.1578745e+01 -4.3918943e+00 -5.3025789e+00 -1.2193984e+00
 -3.9163773e+00  3.3298223e+00 -1.6192169e-01  2.3448296e+00
 -1.2030462e+00  3.4447317e+00 -4.5456430e-01  2.9755127e+00
 -1.2696258e+00  2.8698106e+00  6.4637727e-01  3.1134992e+00
 -1.4067296e+00  1.2823943e+00 -3.0832663e+00 -1.3104604e-01
 -2.9963889e+00  1.1036116e-01 -3.2558315e+00 -2.4157000e+00]",Toilet_flush
"[-3.6865781e+02  3.3402172e+01 -1.1585455e+00  1.2350481e+01
  1.2466695e-01  1.2998452e+01  7.4108200e+00  9.3347073e+00
  1.9284352e+00  1.1751573e+00 -3.8936141e+00 -2.7868507e+00
 -4.3014235e+00 -1.1976146e+00 -2.7993832e+00 -5.0796413e-01
 -3.8691914e+00 -3.4021279e-01  5.3307360e-01  3.7370908e+00
  3.2112646e+00  6.1875281e+00  1.9446944e+00  2.7467756e+00
 -1.8196234e-01  2.9250836e+00 -1.5958890e-01  2.5873809e+00
  8.6542076e-01 -8.1931806e-01 -2.6200480e+00  1.3089608e+00
  4.9114427e-01 -1.0368152e+00 -4.2813325e+00  8.9634341e-01
 -3.5315531e-01 -1.3460629e+00 -2.0082381e+00  2.3756948e+00]",Toilet_flush
"[-3.5862793e+02  4.9999779e+01 -1.4346638e+01  3.0972016e+00
  4.6757388e+00 -3.7429702e-01  2.9238805e-01  2.9319258e+00
  1.3303871e+00  5.4200926e+00  1.6349918e-01  1.4738325e+00
 -1.5207183e+00  1.2484901e+00 -3.5095592e+00  7.0689142e-01
 -2.3333659e+00  1.5182197e+00 -1.2045695e+00  3.3821144e+00
  3.1962644e-02  3.9008071e+00 -3.0292329e-01  3.4116735e+00
 -7.0886636e-01  2.4133682e+00 -2.2429304e+00  2.7057943e-01
 -1.8714224e+00  2.4599192e+00 -1.1492046e+00  7.0582050e-01
 -2.4421558e+00  2.4459706e-01 -2.9092040e+00  3.4302852e-01
 -2.6262164e+00  2.0723288e-01 -2.5976315e+00  1.4930776e+00]",Toilet_flush
"[-340.68207      40.446686      6.6870947   -10.688301     -5.126672
   -4.9308343    -5.8186164    -7.21842      -4.8258886    -1.2454523
   -4.8788223    -6.2637134    -6.677034      2.899128     -3.2163856
    0.6658806    -0.79214567    2.6771402    -1.0357393     1.1862144
   -0.96874475    0.9498839    -1.7753466     0.85629165   -2.9749694
    3.5416925    -1.9720529     0.62441224   -1.449155      2.1644785
   -2.4762492     0.77531105   -5.5109987    -2.1880565    -3.9952393
   -1.9605566    -5.7034125    -3.3150723    -5.209579     -3.04576   ]",Toilet_flush
"[-130.87376      51.61229      -7.6897216     8.618443     13.272975
   12.220969      5.066112     -1.1861655    -0.21635391   -3.0740488
   -0.7847027    -0.9779795    -4.552481     -0.16203761  -10.434205
   -4.334355    -10.995658      1.6405369     2.0204198     8.375384
    7.8925977     4.330202     -2.5327384    -1.9020808    -1.6297522
    4.2554655    -0.36686462    4.6700473    -0.939559      3.8249576
    1.5945206     4.741921      1.627315      1.469353     -2.8993313
   -0.57889366   -0.6626347     2.0994935    -1.3113811     1.6375432 ]",Toilet_flush
"[-5.3970288e+02  5.5962280e+01 -1.3994248e+01  2.1505840e+01
  1.0311439e+01  5.1968880e+00 -7.1137385e+00  6.4414196e+00
  4.7490191e+00  2.6633158e+00 -1.1244284e+00  6.0908875e+00
  4.4700116e-02  3.1702383e+00 -5.5668907e+00 -1.0477556e+00
 -7.2543273e+00 -2.4884174e+00 -3.0602198e+00  2.3432164e+00
  2.0547881e+00  5.2228603e+00  4.7559729e-01  1.3674618e+00
 -1.6255727e+00  7.9122621e-01 -2.1033776e+00 -1.0416542e+00
 -5.6896400e+00  1.3061892e+00  2.6700852e+00  7.8121805e+00
  4.7867465e+00  5.3443794e+00 -1.3482682e+00  1.1812172e+00
 -2.5396502e+00  7.6012254e-01  8.1760746e-01  4.3617234e+00]",Toilet_flush
"[-3.48560547e+02  7.48791199e+01 -2.32938461e+01  1.20571690e+01
 -1.23483257e+01  1.10525084e+01  8.82976151e+00  1.14487295e+01
  7.52376795e+00  4.60494328e+00  9.44670773e+00  8.02330685e+00
  4.57063150e+00  5.46620893e+00  3.04416466e+00  7.90324020e+00
 -2.72905612e+00  1.49514627e+01  1.08395004e+01  4.63191241e-01
  1.74366668e-01  1.53304267e+00  2.81787276e+00  6.73886728e+00
  5.46722364e+00  5.89567900e+00 -2.38938546e+00  3.84821057e+00
  5.91641665e+00  7.96324015e+00 -3.77012777e+00  7.23355532e-01
 -3.52921009e+00  1.93503094e+00  6.59171534e+00  1.38419652e+00
  1.91334331e+00 -2.47670889e+00  6.24239087e-01  3.04338002e+00]",Toilet_flush
"[-123.34388      34.74363     -12.574772      3.8018267     3.0593662
   -4.854969     -3.887145     -4.214083     -7.9703045    -0.18888272
    1.4097852     3.7232976    -6.6356955    -4.939579     -5.081654
    0.85685587    0.964932      5.6732306     4.7472415     9.420352
    3.1005316     5.908015      2.3287737     6.5147586     1.30724
    3.4953086    -1.0191098     2.227907      2.5100465     6.87636
    2.41915       2.16981      -2.0551567     0.80283666   -1.1846491
    3.7276611     0.41669154    2.7126586    -0.9435546     1.5467135 ]",Toilet_flush
"[-1.7559393e+02  5.5976822e+01 -8.2387342e+00  1.1845707e+01
  3.3045130e+00  3.4335742e+00 -1.6414635e+00  2.4762156e+00
 -3.5251548e+00  1.4619327e+00 -3.2054474e+00  6.0460277e+00
 -1.3618610e+00 -9.2939115e-01 -3.1664042e+00  3.5646021e+00
 -2.0242319e+00  2.6747746e+00  2.6765349e+00  4.2754216e+00
 -2.1327868e+00  5.0746077e-01 -3.9994645e+00  1.5936087e+00
 -1.1844224e+00  1.1966743e+00 -2.0235674e+00  3.9792042e+00
 -8.3527231e-01  1.9484177e+00 -8.3050781e-01  3.5453248e+00
 -7.8318405e-01  2.1324143e+00  1.6087066e+00  4.5026822e+00
 -5.1471435e-02  4.0819306e+00  2.4243436e+00  4.9273133e+00]",Toilet_flush
"[-1.3214323e+02  2.1091980e+01 -3.8641930e+01 -1.8169264e+01
 -3.5058434e+01 -1.0714761e+01 -3.7775703e+01 -2.8524549e+00
 -2.7417507e+01 -1.6758972e+01 -1.6897860e+01 -1.4204642e+01
 -1.9152374e+01 -1.5420756e+01 -1.4635300e+01 -6.3160100e+00
 -9.0507030e+00 -3.0456088e+00 -4.5245667e+00  2.1414998e+00
 -8.6287088e+00  2.5752785e+00 -3.3240998e+00  8.0384851e-01
 -1.1216367e+00 -9.0600979e-01 -9.0144120e-02 -1.4348942e+00
 -8.5558367e+00  6.6062975e-01  1.4894888e+00  6.4224658e+00
  1.4663409e+00  8.1300879e+00  2.5634935e+00  6.4634204e+00
  1.2164603e+00  4.5719070e+00  4.0685945e+00  5.5727406e+00]",Toilet_flush
"[-3.0670721e+02  9.2436356e+01 -4.1219940e+01 -4.5396504e+00
 -1.7866873e+01  1.2000786e+01 -7.5716939e+00 -1.5075524e+00
 -3.2326310e+00  4.8321333e+00 -5.6300240e+00  8.3558168e+00
 -4.9543815e+00 -2.1791945e+00 -1.0053367e+01 -4.7400236e+00
 -2.0530512e+00  7.0481200e+00 -1.8250462e+00  2.0646985e+00
 -3.8193650e+00  4.4832797e+00 -2.3484201e+00 -3.1622973e-01
 -1.2986459e+00  9.5326233e+00  2.4842598e+00  6.2636170e+00
  1.0290262e+00  3.5867753e+00 -1.2372009e+00  4.0619226e+00
 -3.2940359e+00 -5.6160343e-01 -3.8973327e+00  1.2768140e+00
 -2.6202717e+00 -1.0274177e-01 -1.5337878e+00  1.0875136e+00]",Toilet_flush
"[-2.1967613e+02  8.4140305e+01 -3.7336189e+01  9.4215393e+00
 -1.0189841e+01  1.0358444e+01 -5.2872801e+00  1.5028938e+01
 -6.8846684e+00  6.4279399e+00 -1.2933615e+01  3.9047360e-01
 -7.2262368e+00  1.3151555e+00 -6.6046739e+00  4.0438947e-01
 -4.6458468e+00  9.8733562e-01 -2.2518198e+00  2.9373393e+00
  2.9944794e+00  4.7192464e+00 -3.6956075e-01 -1.7587230e+00
 -2.9610906e+00 -1.9947989e-01 -4.5573330e+00 -1.4137925e-01
 -3.8607786e+00 -4.2790303e+00 -6.5926085e+00 -3.5358572e+00
 -5.3215957e+00 -3.5683920e+00 -5.4347277e+00 -2.3385463e+00
 -3.9482846e+00 -2.3567836e+00 -3.5690715e+00  6.1383587e-01]",Toilet_flush
"[-127.22307      63.27341     -38.928455    -12.998687      0.58193445
    5.232235      3.1077178    -8.639392    -15.475107     -4.9398136
   -4.4432        0.802299     -8.624286      6.6112275    -3.3717537
   -5.637286     -4.8867373    -2.0143611    -6.608612     -1.1851659
   -6.964189      4.071522     -1.1503584    -0.65265393   -2.1598933
   -1.3792919     1.2732879     4.9397297    -0.5010172     3.66026
   -2.4471917    -1.692226     -1.5759282     0.33187547    0.672076
    2.7760441    -3.6151838     1.6992741    -3.4841456    -0.94059205]",Toilet_flush
"[-9.1873535e+01  1.0000050e+02 -2.2682503e+01  5.6316361e+00
 -2.3710246e+00  8.9001074e+00 -2.7507455e+00  7.3193173e+00
 -9.2623216e-01  3.3145397e+00 -3.5483305e+00  1.3439345e-02
 -4.7427034e+00 -2.3064823e+00 -6.0678229e+00 -2.9822392e+00
 -7.0834908e+00  5.8738297e-01  5.5525374e-02  1.0400861e+01
  7.1566439e+00  7.4038639e+00 -7.5065345e-01  1.0265900e+00
 -3.3673856e+00  2.5118010e+00 -2.9723588e-01  2.2522825e-01
 -6.2154551e+00 -4.2062387e+00 -3.5010340e+00  1.2085935e+00
 -8.7143558e-01 -8.4446096e-01 -4.0265298e+00  3.5502940e-01
 -2.8900275e+00  8.1225288e-01 -2.9747736e+00 -2.8093320e-01]",Toilet_flush
"[-6.5732002e+01  5.7858246e+01 -1.7868168e+01  1.4013467e+01
 -4.2179036e+00  8.4164696e+00 -1.4261570e+01  1.1297748e+01
 -1.3010356e+01 -1.7314295e+00 -5.4708862e+00 -7.8907758e-01
 -1.4491999e+00  7.1708649e-02  1.0913517e+00  5.8773141e+00
 -1.0587209e+00  1.0614818e+01 -1.4810086e+00  2.7461991e+00
 -8.3052385e-01  2.0334430e+00 -8.8027522e-02  4.3002615e+00
 -1.9216397e-01  4.4262900e+00  1.9282106e-01  2.5885580e+00
 -1.4347230e+00  3.1616187e+00  7.4620515e-02  8.8257343e-01
 -5.5521169e+00  2.9091299e-01 -4.9790704e-01  2.2363884e+00
 -3.3366816e+00  1.7914249e+00 -1.8437567e+00  1.1827418e-02]",Toilet_flush
"[-13.179375    30.950176   -53.14405    -16.753834   -33.977596
 -28.478031   -26.38056    -16.518892   -27.820072   -15.198635
 -17.133724   -13.702408    -7.6807303   -5.845815   -10.364301
  -8.668932   -11.15802     -7.015437   -12.066263    -6.234472
  -7.3532734   -3.633078    -6.83526     -0.6607813   -3.358573
   1.8599876   -1.604556     4.485229    -3.2280953   -1.0539668
  -6.976502     0.74507046  -0.91301936   0.84113157  -1.4115158
   0.77956206  -1.4392215    3.133898     3.3047533    6.6044436 ]",vacuum_cleaner
"[ 14.698419    -7.579719   -30.190277   -27.030905   -23.668308
  -9.471471   -20.027634   -18.461605   -23.842642     4.696079
 -14.933317    -0.9846979   -4.63975      3.6106498   -1.4526837
   3.0036287  -12.8745165   -9.586835    -8.41795     -7.747602
 -13.64291     -2.062071    -4.99376     -1.6721654   -3.266995
   4.280517    -1.9222031    9.007002     5.0151396   10.199733
  -5.8062367   -4.9036574   -0.883293     3.974128    -7.6393585
   0.2725016   -1.8516506   -0.19901593   4.1941032    9.707658  ]",vacuum_cleaner
"[-10.319384    34.53624    -21.35397      6.121936   -31.76916
   2.3177638  -22.568048    -2.792199   -14.776787   -14.095819
  -9.771344   -17.314564   -13.544435    -9.946315    -5.251781
  -1.903492    -7.4795523   -1.0390702   -4.424546    -0.53512275
  -4.862739    -2.7515705   -8.922395    -4.425003    -5.921142
  -2.1519868   -7.211456    -3.5760298   -5.760856    -1.0763341
  -7.9070125   -0.2295678   -3.841847    -0.89913124  -7.786119
  -1.3611611   -5.402371    -1.3724982   -3.045396     2.3194227 ]",vacuum_cleaner
"[-4.42257111e+02  1.19129585e+02 -3.23729286e+01  8.01502347e-01
 -1.22015276e+01 -3.55161953e+00 -9.63043880e+00 -7.89113522e+00
 -1.27121649e+01 -2.12356329e+00 -1.01488733e+00 -1.37721643e+01
 -5.24423122e+00  5.13943195e+00 -4.95895720e+00  1.19456112e+00
 -3.15778780e+00  7.80300498e-01 -5.21353483e+00 -3.75939310e-01
 -5.54387271e-01 -1.00973956e-01 -4.48185253e+00  3.18351531e+00
 -9.00591433e-01 -3.88969088e+00 -1.90184522e+00 -1.48722625e+00
 -2.23400402e+00 -5.24231017e-01 -2.31222320e+00  2.80030441e+00
 -1.10244226e+00  1.48331428e+00 -2.15725565e+00  3.12557173e+00
 -2.24522963e-01 -7.81235844e-02 -5.78914642e+00 -5.73668361e-01]",vacuum_cleaner
"[-24.463188   100.299484   -55.02331      8.616711   -40.99218
   4.100586   -29.13228     -3.1361346  -24.617682    -7.4460034
 -23.185333     0.89492375 -15.12284      5.613375   -13.835061
   1.1087164  -12.216181     5.2932878   -9.345395     1.8997152
 -12.938272    -3.2227967   -9.881294     4.2288756   -6.3805857
   4.837288    -9.27874     -1.718222    -8.258796     0.42416367
  -3.7061918    3.9964828   -6.0134163    1.7261397   -0.581223
   5.196464     2.464315     3.1917448   -3.334121     2.785293  ]",vacuum_cleaner
"[-107.83287      80.495125    -85.21642      17.685116    -66.600525
  -15.202687    -25.82688      14.080594    -21.747078     -1.0586827
   -2.791988    -15.65027      -0.70443493   -0.8568454   -10.131533
   -2.8357773    11.688162      9.354426      5.5498405    -3.8826873
    2.111995     13.259592     -6.493273      2.679005     -6.7196856
    5.2609644    -6.5648046     4.4942594    -3.5988398    -2.6035075
   -1.4963056    -3.4159505    -2.7257547     4.090146      1.6528659
    0.45919445    0.8010037     1.5113542     0.16495891    1.9828688 ]",vacuum_cleaner
"[-1.9384421e+02  6.8170235e+01 -2.5242727e+01  9.6239986e+00
 -4.6673470e+00 -8.1216502e-01 -1.0557922e+01 -6.2460361e+00
 -2.5235479e+00 -1.3783069e-01 -6.7633004e+00 -6.6575999e+00
 -1.0463443e+01 -6.6437869e+00 -1.0713392e+01 -5.7653995e+00
 -5.2401361e+00 -5.3718823e-01 -3.3033586e+00  1.7925503e+00
 -3.4738488e+00 -3.6866590e-01 -5.3140731e+00  4.3078676e-01
 -4.9789038e+00 -2.9014766e+00 -2.5454283e+00  1.3374190e+00
 -8.7530816e-01 -2.5910166e-01 -8.5281420e-01 -3.1337250e-02
 -2.9298382e+00 -2.2334759e+00 -5.0132470e+00 -2.6060145e+00
 -4.2056565e+00  1.1682682e+00 -1.4558876e+00  2.2500710e+00]",vacuum_cleaner
"[-108.79686      14.524473     -4.1045365    16.629946    -34.714157
    9.617133    -20.8024       -5.075165    -17.45549     -20.031952
  -13.89931      -4.1544514   -10.318909     -4.9126725    -2.2193983
   -3.8626707    -6.911145     -2.3006487    -7.901995     -0.42535457
   -9.589902     -4.177199     -6.525324     -8.872614     -2.9669602
   -1.0561602    -7.114704      3.686451     -7.089249     -4.289131
   -7.1940923    -5.849094     -4.1178226    -1.1897084    -5.5578804
    0.9399828    -6.244521     -4.4678493    -1.5232726     0.637847  ]",vacuum_cleaner
"[ 24.482647  109.45231   -22.30735     9.4973135 -26.521503  -10.265756
  -5.2157116  -7.132286  -12.513625    3.156185  -11.874386   -5.3391843
  -7.0430865   9.274132   -6.1411777  -7.532457   -2.2685695  -1.62946
  -6.39914    -5.4172697  -7.768711   -3.7369504  -9.119227   -6.770915
   1.7525532   1.5861108   4.2546887  -0.9503309 -10.491846   -5.0493684
  -9.798332    1.7848843  -9.42521    -0.5283842  -2.7205458  -3.1015463
   0.7923329   8.778514   -2.2855296   2.754119 ]",vacuum_cleaner
"[-85.48762     44.51092    -35.672848     7.903259   -21.059742
 -10.676898   -14.967268    -6.4007964  -10.577693   -15.166022
  -3.3611896  -12.148871    -7.1721973   -7.1113763   -4.626523
   4.370261    -6.368223     3.4747045   -4.183202     0.8279781
  -0.35601622   7.698299     3.1223853    9.745456     8.805346
   6.7607183   -1.7279307   -2.29688     -2.11303      2.3269627
   2.7647583    4.737085    -4.767099    -2.196536    -2.132651
   3.3440259   -5.516207    -4.4086576   -2.7791722    6.121203  ]",vacuum_cleaner
"[-1.8452687e+02  5.8929768e+01 -5.0805855e+01 -4.6128068e+00
 -8.0018244e+00 -8.5666418e+00 -1.6211067e+01 -6.1820064e+00
 -1.1803987e+01 -3.3591449e+00 -5.9741783e+00 -7.8222179e-01
 -5.2768168e+00  1.6530706e-01 -3.0907364e+00 -1.9447414e+00
 -1.7644068e+00 -7.4239117e-01 -6.2577744e+00  7.7566642e-01
 -4.1842723e+00  1.0882275e+00 -4.0941353e+00 -1.1371981e+00
 -5.0768633e+00  2.2078872e+00 -9.1389716e-01  5.9364349e-01
 -3.2847650e+00  9.1476917e-01 -3.1167703e+00 -2.0253460e+00
 -2.5620887e+00  1.0347412e+00 -3.1077189e+00  4.6769691e-01
 -2.0739820e+00  1.6385418e+00 -1.9295491e+00  1.7050102e+00]",vacuum_cleaner
